,Open,High,Low,Close,5. volume
2013-12-03,773.9054,784.6948,771.7292,781.476,1639680.0
2013-12-04,781.1134,786.327,774.1318,776.3986,906929.0
2013-12-05,787.007,795.1672,786.327,788.6842,1788175.0
2013-12-06,788.4122,792.8098,781.5668,786.327,690598.0
2013-12-09,798.794,805.1408,794.7592,796.5272,1357916.0
2013-12-10,797.6152,805.1408,796.9804,801.106,958927.0
2013-12-11,800.6072,801.1966,790.8152,798.794,749977.0
2013-12-12,796.754,797.842,787.7322,789.183,750308.0
2013-12-13,786.463,786.8256,778.3028,782.7908,641826.0
2013-12-16,779.9348,781.1134,763.6598,765.6092,1846970.0
2013-12-17,769.145,773.1346,758.2194,760.6676,680381.0
2013-12-18,760.713,781.4308,760.713,778.5294,971053.0
2013-12-19,782.7908,784.0148,766.2438,774.8118,1513825.0
2013-12-20,792.4472,813.029,781.8388,810.2636,2627822.0
2013-12-23,813.437,823.5918,807.4076,811.8502,1902602.0
2013-12-24,811.6236,820.1012,811.3516,812.5302,817417.0
2013-12-26,811.4876,813.6636,799.7006,804.8688,933067.0
2013-12-27,805.1408,809.7196,795.5298,796.7084,801669.0
2013-12-30,799.7006,806.4102,794.2604,802.7834,1003709.0
2013-12-31,803.4182,814.2076,803.4182,811.3062,778728.0
2014-01-01,813.0744,814.2076,804.4154,805.7754,522008.0
2014-01-02,806.954,812.213,789.727,793.671,771165.0
2014-01-03,789.0016,791.9484,776.4892,784.2868,1130900.0
2014-01-06,783.3802,783.3802,771.9106,775.1292,958551.0
2014-01-07,775.6734,779.5268,761.801,763.5692,1212659.0
2014-01-08,766.5156,776.58,765.7904,769.0998,875109.0
2014-01-09,770.6866,773.4972,766.1078,771.1852,925161.0
2014-01-10,769.2812,793.0816,769.2812,776.9428,1733726.0
2014-01-13,784.3774,799.2926,784.3774,796.9804,1284270.0
2014-01-14,795.4846,802.2394,791.359,798.8846,918296.0
2014-01-15,797.8872,811.397,797.8872,802.7834,1112636.0
2014-01-16,806.682,808.7222,799.7006,802.5566,723661.0
2014-01-17,806.0476,813.1196,798.5672,802.0126,1215400.0
2014-01-20,802.0126,805.9114,785.3748,788.367,1569902.0
2014-01-21,791.7672,793.1724,782.3374,783.4254,851397.0
2014-01-22,782.1108,793.9884,778.8468,790.8152,874895.0
2014-01-23,780.6602,789.727,780.6602,785.239,691272.0
2014-01-24,782.6548,792.9004,781.8842,786.1002,908378.0
2014-01-27,776.7612,780.2522,761.7104,764.1582,950580.0
2014-01-28,767.0598,775.22,765.4276,766.8786,668364.0
2014-01-29,771.5932,772.4998,757.1768,758.673,721691.0
2014-01-30,754.2756,756.3608,746.2058,748.654,946603.0
2014-01-31,751.6462,755.9982,749.9232,753.3234,739305.0
2014-02-03,751.6462,752.0088,743.4858,744.6646,535940.0
2014-02-04,738.9524,749.1526,737.3658,745.2994,852641.0
2014-02-05,746.2058,746.2058,732.6054,739.9952,1177903.0
2014-02-06,743.6218,747.1126,733.5122,739.7232,974562.0
2014-02-07,747.6566,747.6566,735.6884,738.3176,927301.0
2014-02-10,739.859,748.5632,736.1416,744.9364,742475.0
2014-02-11,746.7952,747.3394,728.0722,730.3388,1175383.0
2014-02-12,731.699,745.1632,731.699,741.1738,1010420.0
2014-02-13,741.6726,742.3526,730.5654,732.107,641220.0
2014-02-14,734.7364,746.1152,733.5122,744.8458,691159.0
2014-02-17,744.3018,745.4352,732.2428,735.7336,703540.0
2014-02-18,734.147,741.5818,733.5122,736.9122,1787671.0
2014-02-19,737.683,743.4406,734.8722,736.731,548466.0
2014-02-20,735.3256,737.819,728.4348,730.2028,753079.0
2014-02-21,732.6054,739.8138,730.9734,735.5976,650221.0
2014-02-24,734.419,738.499,730.5654,736.595,716146.0
2014-02-25,738.5444,740.0858,732.4242,734.7816,650059.0
2014-02-26,736.9122,740.3124,732.8322,734.9176,678552.0
2014-02-28,736.187,738.0458,719.9118,724.672,1328672.0
2014-03-03,725.352,730.7922,723.5386,728.5254,990254.0
2014-03-04,728.9788,740.3578,728.0722,738.5896,1159639.0
2014-03-05,739.7684,741.5364,729.8854,731.6082,781123.0
2014-03-06,733.8296,747.4752,733.8296,745.2994,1033744.0
2014-03-07,748.0194,792.2658,748.0194,787.9136,3199083.0
2014-03-10,784.0148,818.197,782.4736,803.146,3732280.0
2014-03-11,802.1488,805.0502,791.1778,793.3084,1067284.0
2014-03-12,791.6764,800.0178,786.191,789.863,798806.0
2014-03-13,792.4924,811.3062,792.3564,797.0712,2269613.0
2014-03-14,790.6336,806.8634,788.5936,803.4182,969276.0
2014-03-18,806.954,824.0,805.8662,811.805,2025706.0
2014-03-19,815.1144,824.9974,811.9862,817.9704,1143434.0
2014-03-20,818.3784,822.0958,814.2076,821.1892,1116997.0
2014-03-21,821.688,828.4426,800.1994,803.1008,1353486.0
2014-03-24,808.7676,823.2744,808.7676,820.1918,1424972.0
2014-03-25,796.9804,800.562,791.1778,796.6632,2262983.0
2014-03-26,799.5192,818.4238,799.5192,807.1356,1486544.0
2014-03-27,811.4876,820.0558,809.4476,817.9704,4329615.0
2014-03-28,815.6582,833.52,815.6582,828.8506,1955387.0
2014-03-31,831.6614,851.654,828.8054,842.7684,1645607.0
2014-04-01,847.8004,856.2328,843.3124,853.3314,2009530.0
2014-04-02,856.8222,870.2412,850.974,867.657,2017238.0
2014-04-03,866.433,872.417,852.9686,863.1234,989757.0
2014-04-04,861.4916,863.7128,854.1928,856.0966,975636.0
2014-04-07,855.9154,865.7984,847.6646,855.9608,426742.0
2014-04-09,849.3872,874.82,849.3872,871.4196,1068669.0
2014-04-10,871.5106,882.1188,871.5106,878.4014,2482056.0
2014-04-11,876.588,880.0332,861.6276,863.9396,1070971.0
2014-04-15,864.7556,864.7556,849.5234,859.9954,3923176.0
2014-04-16,852.4698,869.5158,850.6566,853.2408,910729.0
2014-04-17,856.8222,872.9612,856.278,869.289,1429745.0
2014-04-21,877.812,879.4894,866.7958,869.9238,2016960.0
2014-04-22,870.4224,896.6256,867.6116,877.9932,2577338.0
2014-04-23,879.4894,885.7456,874.9558,876.6332,1211241.0
2014-04-25,876.9958,877.6758,856.8222,858.9982,963999.0
2014-04-28,859.4514,866.2516,854.238,857.1394,510229.0
2014-04-29,859.5422,862.9876,850.7926,852.5608,870198.0
2014-04-30,856.8222,870.4224,843.2218,848.0272,1039070.0
2014-05-02,853.1954,858.9076,839.1416,841.6804,716914.0
2014-05-05,843.2218,868.2916,838.6884,857.0034,1547515.0
2014-05-06,859.5422,876.7694,859.5422,873.3692,2729896.0
2014-05-07,872.2358,880.3962,867.7024,871.1026,1703352.0
2014-05-08,872.3718,879.444,862.217,870.1052,1803786.0
2014-05-09,868.5184,905.7834,867.4302,904.2874,2652955.0
2014-05-12,904.378,950.2112,902.1566,932.9388,4051869.0
2014-05-13,940.3282,966.441,936.4748,962.3154,4059513.0
2014-05-14,963.5394,967.4384,944.363,947.9898,1880603.0
2014-05-15,947.4912,960.0488,942.9576,954.926,1967655.0
2014-05-16,980.2678,1035.8934,963.8116,979.6786,8330314.0
2014-05-19,984.6654,1019.4824,984.6654,1015.7194,2219364.0
2014-05-20,1020.0262,1024.5598,974.6918,977.8652,2212794.0
2014-05-21,979.2252,999.7618,973.7852,977.5026,1692921.0
2014-05-22,984.5746,1009.5994,983.7586,998.5376,1603228.0
2014-05-23,1005.5194,1025.4666,999.1724,1022.6104,1494939.0
2014-05-26,1029.0932,1033.6266,975.644,998.2658,1697048.0
2014-05-27,1001.8926,1002.7992,975.644,986.252,1148667.0
2014-05-28,990.4682,1002.7992,983.7134,986.9776,917533.0
2014-05-29,988.4282,991.8282,969.3878,972.9236,850069.0
2014-05-30,982.0814,987.9296,962.9048,965.761,893753.0
2014-06-02,973.0144,986.3882,966.1236,981.356,788383.0
2014-06-03,984.6654,999.0818,977.0946,992.599,979097.0
2014-06-04,993.7322,998.719,975.4172,977.3212,1113847.0
2014-06-05,979.996,992.5534,964.8542,986.116,1656680.0
2014-06-06,1006.4258,1027.0986,1001.8926,1015.3568,3002966.0
2014-06-09,1023.7892,1026.4638,1009.2368,1017.8502,1518340.0
2014-06-10,1021.5224,1022.8824,998.2658,1013.5436,1229740.0
2014-06-11,1011.5034,1014.5862,991.2388,998.7644,1421309.0
2014-06-12,996.9964,1009.1006,984.7108,992.4628,1162914.0
2014-06-13,998.719,1003.6606,972.3344,980.9934,1233515.0
2014-06-16,981.1292,983.7586,960.1848,965.1716,1245880.0
2014-06-17,960.8194,992.5082,959.278,988.2014,1436488.0
2014-06-18,992.8256,999.127,962.4968,967.2568,2957699.0
2014-06-19,971.2916,975.5984,935.5682,944.227,2826741.0
2014-06-20,948.3976,951.7526,938.6056,941.0082,1289907.0
2014-06-23,934.0268,947.5818,928.8132,941.7788,1706538.0
2014-06-24,948.3976,963.5394,948.3976,960.7742,1256988.0
2014-06-25,959.8222,961.0916,950.7552,952.75,919124.0
2014-06-26,930.264,930.9894,914.0342,917.5248,2468282.0
2014-06-27,916.3916,927.544,913.6262,918.5222,1053741.0
2014-06-30,918.6584,924.2798,906.7806,920.0184,1977653.0
2014-07-01,921.197,925.7304,912.2208,913.9436,1310040.0
2014-07-02,923.0104,930.6266,917.4796,923.1916,1515396.0
2014-07-03,923.9172,927.544,885.8362,913.1276,463154.0
2014-07-04,914.669,940.0562,910.4528,935.6588,1579161.0
2014-07-07,938.3334,940.2376,925.3226,930.6266,1238369.0
2014-07-08,931.1708,937.9256,898.5298,902.2924,2349684.0
2014-07-09,906.2366,915.2128,900.3886,906.7354,1509105.0
2014-07-10,906.69,925.5038,890.3696,905.058,2300323.0
2014-07-11,904.514,908.0048,873.9132,876.7694,2452033.0
2014-07-14,879.4894,884.6574,869.5158,872.0998,1315439.0
2014-07-15,877.3132,888.4656,873.1426,881.484,1265674.0
2014-07-16,884.3856,898.9832,884.0226,896.7618,1173699.0
2014-07-17,896.7166,904.4234,888.7376,890.687,930475.0
2014-07-18,890.3696,892.183,879.6706,885.5642,969087.0
2014-07-21,906.69,913.7168,902.1566,904.2874,1725226.0
2014-07-22,911.0422,937.5176,907.6422,934.6162,2489805.0
2014-07-23,938.7414,942.187,925.0504,936.6562,1301952.0
2014-07-24,933.8908,945.2244,928.4506,943.6376,1232550.0
2014-07-25,942.9576,944.635,913.9436,926.4106,1260885.0
2014-07-28,928.2694,928.2694,908.7302,911.4954,1019183.0
2014-07-30,912.3116,916.6636,900.3432,911.6768,1053660.0
2014-07-31,914.8502,924.189,909.0474,912.1302,932502.0
2014-08-01,905.2392,906.0554,885.8362,887.1508,1663423.0
2014-08-04,890.0068,897.0792,885.7002,893.271,914129.0
2014-08-05,893.9964,895.0844,880.94,891.8204,1372481.0
2014-08-06,893.271,904.7406,888.5562,895.583,1136363.0
2014-08-07,896.7166,903.5166,892.183,897.0338,1385726.0
2014-08-08,889.1002,891.911,882.3,888.9188,1519729.0
2014-08-11,892.183,895.311,887.2414,889.1456,1210373.0
2014-08-12,891.2762,893.9964,885.1108,892.6362,646575.0
2014-08-13,892.1376,903.5166,889.3268,897.623,1422072.0
2014-08-14,899.7538,910.5886,899.4366,908.4128,909998.0
2014-08-18,906.69,920.2904,904.9674,918.7036,734402.0
2014-08-19,921.5598,927.7706,912.3568,914.5784,742442.0
2014-08-20,916.981,923.3732,902.2924,905.058,1937115.0
2014-08-21,906.69,910.0902,898.5298,902.0206,1011240.0
2014-08-22,905.466,912.8554,902.5192,904.8766,583306.0
2014-08-25,906.69,914.4876,901.2498,903.3806,716889.0
2014-08-26,903.0634,904.1512,892.4098,901.2952,1797079.0
2014-08-27,905.602,908.5034,895.8098,901.5672,796092.0
2014-08-28,902.1566,909.3648,901.7032,906.01,796875.0
2014-09-01,909.546,925.3678,903.3354,919.5196,1429769.0
2014-09-02,921.5144,935.2508,916.7996,928.36,1253968.0
2014-09-03,931.1708,938.3334,925.7304,934.752,1395878.0
2014-09-04,933.3468,937.1094,923.0558,928.5414,728341.0
2014-09-05,927.8614,936.9282,925.5492,929.5388,781321.0
2014-09-08,934.3894,942.0508,905.7834,940.6456,1355642.0
2014-09-09,939.1496,951.9338,932.5308,936.8828,757779.0
2014-09-10,933.8908,933.8908,918.5678,921.197,636544.0
2014-09-11,925.2772,926.8184,913.9436,923.6904,610773.0
2014-09-12,923.0104,928.5414,917.5704,920.9252,746880.0
2014-09-15,915.6664,916.7996,907.5966,909.2742,670625.0
2014-09-16,908.866,910.7702,886.743,888.9642,1367861.0
2014-09-17,893.7244,897.623,888.5562,895.8098,577605.0
2014-09-18,894.903,914.8502,891.4576,910.7702,827508.0
2014-09-19,911.9034,920.517,898.5298,901.794,939750.0
2014-09-22,901.2498,903.0634,895.6738,898.6204,932094.0
2014-09-23,899.1644,902.1112,873.1426,875.9532,1533176.0
2014-09-24,883.1162,883.1162,867.0222,874.8652,1574453.0
2014-09-25,875.3186,879.4894,836.8748,842.6778,2224234.0
2014-09-26,842.7684,853.558,832.4322,846.4858,2288249.0
2014-09-29,850.8378,854.646,842.995,845.7152,1375045.0
2014-09-30,843.2218,859.7688,838.8696,857.1394,1875866.0
2014-10-01,856.6408,856.9128,839.3684,840.3204,981168.0
2014-10-07,842.2244,847.6646,837.5096,840.1842,1224910.0
2014-10-08,837.419,854.102,836.0588,849.7046,1402738.0
2014-10-09,852.6514,867.8838,852.2886,865.5716,1329427.0
2014-10-10,860.3582,877.9932,849.5234,870.6944,1721846.0
2014-10-13,871.329,874.0492,860.2676,868.4732,1364688.0
2014-10-14,888.375,888.5562,869.6518,871.4196,1650938.0
2014-10-16,865.5264,867.521,841.8164,845.3524,3014757.0
2014-10-17,847.7552,853.1954,839.2324,850.6112,1328365.0
2014-10-20,850.0672,853.9208,827.5812,847.3018,2635765.0
2014-10-21,848.7526,849.5686,840.5924,842.451,2727053.0
2014-10-22,849.2966,862.1716,846.531,857.6834,1201073.0
2014-10-27,869.697,871.2384,850.1578,853.83,1784432.0
2014-10-28,855.9154,855.9154,840.5016,846.894,1293634.0
2014-10-29,850.4752,863.5316,846.8484,862.5342,1372844.0
2014-10-30,859.9048,889.871,859.8142,887.9216,2087473.0
2014-10-31,890.3696,909.138,890.2788,905.9648,1812182.0
2014-11-03,908.5034,914.397,898.1218,907.778,1262852.0
2014-11-05,907.778,913.9436,895.8098,898.8472,1403392.0
2014-11-07,898.5298,902.6098,887.1962,889.3724,832370.0
2014-11-10,890.687,896.8072,877.7666,879.0358,892925.0
2014-11-11,881.6654,895.0844,876.7694,886.5162,1010658.0
2014-11-12,890.3696,892.183,879.4894,883.0254,819598.0
2014-11-13,884.6574,888.375,874.1852,878.3558,1025882.0
2014-11-14,879.5346,886.2894,874.9558,878.7186,899991.0
2014-11-17,878.5826,893.0898,876.7238,891.5936,783400.0
2014-11-18,894.3136,904.4234,893.543,895.583,899038.0
2014-11-19,895.583,899.2552,885.1562,886.5614,520696.0
2014-11-20,886.5614,891.1856,879.6706,888.9188,591055.0
2014-11-21,889.3724,906.5992,888.5562,904.378,1335117.0
2014-11-24,906.69,909.546,890.3696,892.727,971053.0
2014-11-25,893.0898,902.066,883.1162,899.7538,1660205.0
2014-11-26,900.3432,900.3432,890.823,895.2204,936657.0
2014-11-27,897.623,900.2978,891.503,895.0392,489655.0
2014-11-28,896.943,921.3784,891.775,898.3938,2770620.0
2014-12-01,897.0792,899.1644,869.697,872.009,1445853.0
2014-12-02,874.412,880.3054,868.9264,872.689,1096334.0
2014-12-03,871.2384,882.7534,871.2384,876.0438,1160648.0
2014-12-04,877.9932,883.4334,866.8864,869.1078,808780.0
2014-12-05,871.329,876.588,866.3422,868.337,1081926.0
2014-12-08,872.5078,873.0518,854.646,856.8674,976977.0
2014-12-09,854.4646,861.4008,844.491,851.654,1107843.0
2014-12-10,845.0352,853.1046,843.2218,845.0804,938506.0
2014-12-11,843.2218,843.2218,818.9224,821.7332,2388635.0
2014-12-12,823.2744,826.4026,798.6578,801.106,3122670.0
2014-12-15,794.4418,798.7032,790.9964,796.482,1795743.0
2014-12-16,793.8072,800.6072,779.708,783.471,3734602.0
2014-12-17,785.919,793.3084,783.879,788.7748,2812644.0
2014-12-18,797.8872,802.6472,784.5136,798.114,2158086.0
2014-12-19,804.0528,823.8186,800.0632,816.157,1920660.0
2014-12-22,818.9224,821.8692,807.9062,820.1012,867493.0
2014-12-23,819.1038,819.6024,808.8128,810.4902,1114945.0
2014-12-24,811.4876,812.9382,799.3832,804.0528,2712795.0
2014-12-26,804.9594,809.4022,798.114,806.0476,992649.0
2014-12-29,805.594,816.4744,803.8714,813.3008,1631337.0
2014-12-30,814.5702,814.6608,795.7566,798.4314,1776239.0
2014-12-31,798.114,810.3996,797.4792,807.9968,1326362.0
2015-01-01,802.874,808.9034,801.6952,805.186,732634.0
2015-01-02,805.8662,812.3944,801.514,802.9646,1053268.0
2015-01-05,802.9194,807.7702,793.6258,795.2578,1327667.0
2015-01-06,790.6336,790.6336,754.4568,758.0836,3938815.0
2015-01-07,760.441,778.6654,759.0808,775.5828,2666502.0
2015-01-08,779.6174,782.428,763.161,764.2036,3178497.0
2015-01-09,767.1956,782.0202,766.2438,780.1616,2062122.0
2015-01-12,782.0202,782.4736,763.7504,771.1852,2031178.0
2015-01-13,773.1798,774.7212,762.2088,764.385,1724035.0
2015-01-14,764.4304,767.8758,753.55,757.1314,2702203.0
2015-01-15,762.753,789.0016,762.617,783.9242,2318587.0
2015-01-16,780.6602,792.4924,772.636,787.9136,1591457.0
2015-01-19,788.8204,803.1008,778.8922,797.7514,1859374.0
2015-01-20,800.426,819.4212,796.6178,817.0638,1606047.0
2015-01-21,819.6476,824.3626,809.0396,820.237,1447028.0
2015-01-22,820.7358,822.3226,797.2978,801.6046,1716669.0
2015-01-23,806.954,813.2102,795.5752,804.1888,1637224.0
2015-01-27,807.1356,813.2102,798.7032,805.8208,1453981.0
2015-01-28,802.5114,824.8612,802.4208,821.3252,1607480.0
2015-01-29,821.4612,847.0752,817.8344,841.3178,2221213.0
2015-01-30,843.2672,845.0352,825.088,829.9388,977425.0
2015-02-02,829.7574,833.5654,821.4612,823.1838,3413786.0
2015-02-03,827.3548,852.4698,826.2666,849.9766,1747528.0
2015-02-04,851.7446,855.0994,839.323,842.043,1613093.0
2015-02-05,845.4884,851.0192,832.4774,836.2856,1344836.0
2015-02-06,839.323,843.3578,819.6476,825.496,1220117.0
2015-02-09,818.7412,830.256,808.7222,813.573,1781763.0
2015-02-10,808.7676,820.5544,781.9296,800.3352,1964186.0
2015-02-11,802.4208,819.8292,801.1966,816.8824,1063690.0
2015-02-12,821.7786,829.6214,804.506,825.496,1272910.0
2015-02-13,829.6214,834.1548,824.7706,831.6162,1121980.0
2015-02-16,834.1548,837.7362,816.0664,818.4238,1110907.0
2015-02-18,816.0212,823.2744,811.533,817.3358,855225.0
2015-02-19,820.5544,822.5038,804.7328,817.245,1177959.0
2015-02-20,813.3008,813.3008,790.6336,791.7672,2325480.0
2015-02-23,788.639,794.6232,767.6492,771.7292,2143509.0
2015-02-24,773.4066,777.2148,758.9902,763.2062,2490903.0
2015-02-25,767.9664,776.4892,763.0704,764.8384,2596882.0
2015-02-26,767.105,770.6866,758.9902,763.6598,2556049.0
2015-02-27,767.1956,780.2068,765.7904,775.8092,1720946.0
2015-03-02,788.6842,793.8978,776.2628,783.108,1456311.0
2015-03-03,788.8204,821.9144,786.463,817.517,2858117.0
2015-03-04,820.5544,824.1812,798.2498,804.1888,1551860.0
2015-03-05,807.8608,814.5702,797.434,801.8766,1238292.0
2015-03-09,801.514,808.5862,783.5616,787.5964,1208184.0
2015-03-10,788.8204,793.2632,775.5828,778.9374,2379122.0
2015-03-11,779.7534,788.367,773.588,775.9906,972600.0
2015-03-12,779.7534,785.3748,775.7186,783.1536,881449.0
2015-03-13,787.9136,788.7748,767.9664,770.8224,1188769.0
2015-03-16,774.3134,774.3134,762.5262,763.4782,2293147.0
2015-03-17,769.0092,779.5722,762.5262,776.8974,2374744.0
2015-03-18,777.94,791.4498,775.22,787.687,1252175.0
2015-03-19,793.3538,794.2604,772.5906,776.3534,1028600.0
2015-03-20,776.2174,780.6602,769.6438,774.5854,787935.0
2015-03-23,776.444,782.8816,759.8968,763.6598,1256060.0
2015-03-24,763.841,774.7212,763.4782,769.5986,1772625.0
2015-03-25,771.1398,771.1398,761.7556,765.8812,1542609.0
2015-03-26,762.8436,769.5532,747.6112,753.0968,1545140.0
2015-03-27,754.91,757.222,726.712,736.0058,2163166.0
2015-03-30,739.859,741.6726,722.4054,734.7364,1823234.0
2015-03-31,739.9496,754.4114,739.9496,747.7472,1271162.0
2015-04-01,747.974,759.8062,738.0458,756.6782,1027340.0
2015-04-06,757.3582,759.7608,744.8006,747.1126,886783.0
2015-04-07,748.11,757.9022,748.11,755.0914,1030760.0
2015-04-08,757.993,788.0496,755.2728,784.7402,2630043.0
2015-04-09,785.2842,815.0238,779.7534,811.4422,4520724.0
2015-04-10,811.4876,822.0958,806.0476,819.3306,1932960.0
2015-04-13,823.6374,838.6884,814.7518,836.331,1894506.0
2015-04-15,834.971,851.7446,822.9118,837.5548,2074276.0
2015-04-16,839.731,850.1126,833.248,840.9098,2018769.0
2015-04-17,848.1178,855.734,837.011,840.3656,1867176.0
2015-04-20,849.1604,850.4298,796.754,802.9194,3341925.0
2015-04-21,805.1408,811.533,791.0416,794.1698,1716698.0
2015-04-22,798.4314,803.8714,786.6442,797.7966,1221328.0
2015-04-23,802.1034,806.8634,788.1404,795.1672,1253944.0
2015-04-24,795.031,801.4688,787.3696,797.3432,1240699.0
2015-04-27,798.794,804.6874,789.727,792.9458,991308.0
2015-04-28,793.3538,799.474,779.7534,784.2868,1926241.0
2015-04-29,782.8362,789.6816,769.145,771.8198,1248508.0
2015-04-30,772.228,785.1028,769.3266,782.3374,1348580.0
2015-05-04,786.1002,809.9008,780.8416,807.362,1442493.0
2015-05-05,809.6742,817.6076,802.4208,807.7702,1442008.0
2015-05-06,807.9062,812.757,790.6336,797.2072,2150955.0
2015-05-07,795.4392,796.9804,779.7534,788.2764,1776631.0
2015-05-08,789.727,810.037,783.0174,806.8634,1975509.0
2015-05-11,808.7676,815.069,800.7886,812.1676,1484117.0
2015-05-12,811.4876,811.4876,784.5136,787.3242,1507199.0
2015-05-13,793.3538,806.0476,777.8494,802.2394,1766418.0
2015-05-14,799.9272,803.3274,789.727,796.5272,1276658.0
2015-05-15,799.0658,803.69,789.9084,792.4016,807661.0
2015-05-18,794.4418,808.8582,791.5404,807.4076,1061219.0
2015-05-19,808.7676,820.5092,804.3246,811.9408,1613537.0
2015-05-20,816.0212,824.6346,815.0238,822.7306,1219253.0
2015-05-21,825.3146,830.0748,810.5808,813.2102,1958832.0
2015-05-22,813.4824,820.3732,813.3008,818.4238,764474.0
2015-05-25,817.245,822.9118,808.9488,810.7622,770147.0
2015-05-26,811.9408,812.8476,800.7886,802.1034,623400.0
2015-05-27,801.6046,807.6794,798.5672,804.1888,761752.0
2015-05-28,804.1434,810.5808,791.903,794.9404,950936.0
2015-05-29,797.434,803.7808,792.4472,795.3032,2518717.0
2015-06-01,795.1672,819.6476,795.1672,817.245,1095849.0
2015-06-02,819.7838,832.7948,807.9968,814.8424,2253453.0
2015-06-03,815.1144,825.4054,806.0476,812.3036,1799704.0
2015-06-04,818.8318,830.4374,811.533,827.3548,1864689.0
2015-06-05,825.088,831.1174,819.6476,821.5064,1161949.0
2015-06-08,824.0,825.6774,801.1966,802.6472,875791.0
2015-06-09,802.6472,807.4076,796.0738,801.4234,823805.0
2015-06-10,802.4208,824.9974,802.4208,821.3706,1167735.0
2015-06-11,822.2772,824.1358,792.4472,795.3484,1682249.0
2015-06-12,797.2526,809.2208,796.8446,806.1834,1603632.0
2015-06-15,810.3088,820.1918,806.954,816.9276,1048992.0
2015-06-16,815.9302,821.3706,809.2208,819.6024,1263793.0
2015-06-17,820.5544,852.6514,810.9436,844.2192,3512452.0
2015-06-18,847.2112,890.3696,845.9418,887.695,5666819.0
2015-06-19,891.2762,912.1302,891.2762,903.5166,4332708.0
2015-06-22,903.8792,914.5784,894.5856,898.8472,2623667.0
2015-06-23,900.1166,908.866,898.303,901.9298,2051990.0
2015-06-24,902.3832,912.629,893.9964,898.303,2664851.0
2015-06-25,898.0766,914.8954,893.2256,910.906,3144306.0
2015-06-26,908.7302,919.2022,902.6098,906.2822,2229354.0
2015-06-29,893.0898,900.8872,881.8468,898.303,2168250.0
2015-06-30,897.623,909.8634,895.8098,907.098,1973010.0
2015-07-01,908.866,916.3464,908.5034,911.9034,1872821.0
2015-07-02,913.0822,924.7784,912.2662,916.029,2364136.0
2015-07-03,916.573,918.9304,909.818,912.8102,2152146.0
2015-07-06,906.69,923.781,903.0634,920.5624,2279717.0
2015-07-07,919.3836,921.6504,906.9622,909.7728,862244.0
2015-07-08,906.69,914.1248,898.0312,901.9754,1658897.0
2015-07-09,902.474,908.0048,892.455,895.175,1632605.0
2015-07-10,901.8392,910.0902,897.986,908.0954,1323524.0
2015-07-13,907.5966,917.797,902.5192,913.2182,1750205.0
2015-07-14,914.3062,917.0716,902.3832,904.514,1218905.0
2015-07-15,906.69,919.3836,905.7834,917.0264,2001740.0
2015-07-16,918.0236,931.624,917.0264,928.1332,2067452.0
2015-07-17,927.544,934.7974,923.0104,926.7732,1636760.0
2015-07-20,930.3546,933.8,923.101,929.1306,1241838.0
2015-07-21,930.8988,932.0774,909.3194,913.4902,1060747.0
2015-07-22,913.309,955.198,911.3596,952.4326,3335101.0
2015-07-23,956.558,967.4384,943.8644,948.0804,2464688.0
2015-07-24,948.5792,952.0244,926.2746,929.4026,1172133.0
2015-07-27,931.1708,938.4242,907.8686,911.949,1767472.0
2015-07-28,915.3036,921.8772,906.9166,915.7116,1306253.0
2015-07-29,917.5704,917.9784,899.6178,902.5646,969749.0
2015-07-30,908.2314,913.9436,900.3886,906.0554,1208338.0
2015-07-31,908.5034,913.8528,897.623,908.186,1420477.0
2015-08-03,907.7328,918.6584,905.058,907.7328,1312613.0
2015-08-04,907.8234,911.6316,888.6924,895.9004,1433936.0
2015-08-05,897.623,906.69,892.183,895.4924,1061591.0
2015-08-06,901.2498,901.2498,886.743,888.0122,967415.0
2015-08-07,889.463,901.2498,884.2948,892.4098,1009076.0
2015-08-10,893.0898,897.4418,876.0894,879.58,778001.0
2015-08-11,884.9294,884.9294,869.1078,876.18,1087915.0
2015-08-12,876.18,876.18,852.4246,855.054,1580587.0
2015-08-13,859.5422,865.0728,844.3552,847.6646,915946.0
2015-08-14,851.0192,881.2574,847.6646,876.8146,1518808.0
2015-08-17,876.7694,876.8146,858.9076,861.4008,1123962.0
2015-08-18,866.0702,869.3796,854.102,856.2328,1061587.0
2015-08-19,856.7314,870.8304,851.9714,863.8036,1207995.0
2015-08-20,870.3318,870.4224,830.7548,833.1122,1773804.0
2015-08-21,825.088,826.72,813.6182,822.64,2257495.0
2015-08-24,806.954,806.954,742.579,751.6006,3695086.0
2015-08-25,761.6196,780.6602,747.4752,773.316,2748386.0
2015-08-26,768.7824,793.1724,762.9344,773.8146,1608841.0
2015-08-27,787.279,797.8872,777.6228,788.4122,1366210.0
2015-08-28,797.4792,800.6072,785.2842,789.9084,966159.0
2015-08-31,789.047,789.9084,774.7666,776.8522,1421862.0
2015-09-01,772.9986,773.4066,757.2676,761.7556,2707929.0
2015-09-02,770.6866,776.988,764.6118,770.0518,1486512.0
2015-09-03,774.2226,780.116,766.1984,774.0866,838524.0
2015-09-04,768.0572,771.0038,748.2458,757.6302,2569435.0
2015-09-07,758.8994,765.2464,750.5126,755.3182,717790.0
2015-09-08,757.993,773.588,748.9258,769.7344,1164933.0
2015-09-09,778.8468,796.5272,771.9106,791.5858,1659054.0
2015-09-10,779.8442,788.8204,776.1266,786.0548,1488268.0
